artist_label,total_observations,final_pca_anomalies,high_priority_anomalies,extreme_anomalies,positive_anomalies,negative_anomalies,flat_anomalies,mean_pca_score,maximum_pca_score,mean_anomaly_score_ratio,maximum_anomaly_score_ratio,unique_tracks,unique_countries,latest_observation_date,anomaly_rate_pct,high_priority_share_pct,negative_direction_share_pct,positive_direction_share_pct,strongest_anomaly_track_id,strongest_anomaly_date,strongest_anomaly_country,strongest_anomaly_streams,strongest_anomaly_chart_position,strongest_anomaly_direction,strongest_anomaly_severity,strongest_anomaly_pca_score,strongest_anomaly_score_ratio,artist_level_explanation,artist_review_score
Klash,106,0,0,0,0,0,0,0.006677145085016766,0.052593591341663075,0.07015560055119426,0.552591704798818,3,1,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 106 model-eligible observations for this artist.,0
"Rkomi, Ernia, MACE",46,0,0,0,0,0,0,0.0062352354704517075,0.05257471331572149,0.06551253319165362,0.5523933566679493,1,1,2022-05-19,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 46 model-eligible observations for this artist.,0
"Arsy Widianto, Brisia Jodie",171,0,0,0,0,0,0,0.005019508790331322,0.05256771296262741,0.05273910468830382,0.5523198051771351,3,1,2021-07-01,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 171 model-eligible observations for this artist.,0
"Charlie Charles, Sfera Ebbasta, Mahmood, Fabri Fibra",61,0,0,0,0,0,0,0.00490264554191228,0.052563101053237915,0.051511242889464286,0.5522713486483659,1,1,2020-08-27,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 61 model-eligible observations for this artist.,0
"Alan Gomez, Rei",38,0,0,0,0,0,0,0.004777384047484625,0.05255523717477088,0.05019514218240735,0.5521887242468453,1,2,2022-03-03,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 38 model-eligible observations for this artist.,0
"Alan Gomez, La Joaqui",67,0,0,0,0,0,0,0.011636156812793692,0.05253890011473174,0.12225907313909477,0.5520170736021919,2,3,2023-04-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 67 model-eligible observations for this artist.,0
"Ariana Grande, Big Sean",44,0,0,0,0,0,0,0.008535905620771122,0.052514851093292236,0.08968527378823744,0.5517643947221803,1,4,2015-07-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 44 model-eligible observations for this artist.,0
"ReTo, Quebonafide",56,0,0,0,0,0,0,0.006289284371762603,0.05251395329833031,0.06608041558484991,0.5517549617468707,1,1,2019-09-26,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 56 model-eligible observations for this artist.,0
ansis,36,0,0,0,0,0,0,0.00921098402048099,0.05250345915555954,0.09677820496582411,0.5516447016163839,1,1,2019-11-21,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 36 model-eligible observations for this artist.,0
"Geolier, Shiva, Michelangelo",4,0,0,0,0,0,0,0.018971779218071416,0.052501150099633506,0.1993331802172642,0.5516204407679023,1,1,2023-04-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 4 model-eligible observations for this artist.,0
"yungest Moonstar, Neffa, thasup",33,0,0,0,0,0,0,0.004524705050714782,0.052500602580567025,0.04754028796861471,0.5516146880804239,1,1,2022-05-19,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 33 model-eligible observations for this artist.,0
"Fetty Wap, Gradur",6,0,0,0,0,0,0,0.020696335782607395,0.052487812936306,0.21745279570098588,0.5514803095155516,1,1,2015-10-15,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 6 model-eligible observations for this artist.,0
"Tungevaag, Raaban, Charlie Who?",93,0,0,0,0,0,0,0.006352350481764553,0.05247877538204193,0.06674304021937265,0.5513853535068328,1,4,2016-09-29,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 93 model-eligible observations for this artist.,0
"Måneskin, Tom Morello",21,0,0,0,0,0,0,0.01325395991601895,0.052452153868783505,0.1392570485964558,0.5511056459032917,1,7,2023-04-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 21 model-eligible observations for this artist.,0
Niels Geusebroek,5,0,0,0,0,0,0,0.015811416320502758,0.05243934318423271,0.16612779764497806,0.5509710462717591,1,1,2013-12-22,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 5 model-eligible observations for this artist.,0
"Matias Damásio, Héber Marques",62,0,0,0,0,0,0,0.005608745130772267,0.052430521696805954,0.05893010829896127,0.5508783604396708,1,1,2018-02-08,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 62 model-eligible observations for this artist.,0
"Yemil, BK",19,0,0,0,0,0,0,0.00697260873145634,0.052429797021148916,0.07325998562791332,0.5508707463987481,1,1,2022-07-21,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 19 model-eligible observations for this artist.,0
"SZA, Travis Scott",149,0,0,0,0,0,0,0.006504364455846957,0.052425283938646317,0.06834022457108843,0.5508233282268684,1,16,2018-05-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 149 model-eligible observations for this artist.,0
Tita,31,0,0,0,0,0,0,0.007159745238060432,0.052411336451768875,0.07522619631207575,0.5506767844112693,3,1,2018-09-13,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 31 model-eligible observations for this artist.,0
"Wegz, L5VAV",53,0,0,0,0,0,0,0.008866062460370616,0.05240076008971203,0.09315417420350058,0.5505656604170626,1,1,2022-08-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 53 model-eligible observations for this artist.,0
Shanon,18,0,0,0,0,0,0,0.006390155727166111,0.052393116813915605,0.06714025334884068,0.550485353849383,2,1,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 18 model-eligible observations for this artist.,0
"Bob Marley & The Wailers, LVNDSCAPE, Bolier",76,0,0,0,0,0,0,0.007550523264829903,0.052379440516233444,0.07933203298346118,0.5503416593714299,1,10,2016-12-08,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 76 model-eligible observations for this artist.,0
Join The Club,105,0,0,0,0,0,0,0.007155376248868137,0.052379197392792586,0.07518029210351287,0.5503391049157779,1,1,2021-07-08,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 105 model-eligible observations for this artist.,0
"Bhavi, Duki",7,0,0,0,0,0,0,0.011692859822817678,0.05237170308828354,0.12285484179031365,0.5502603635634706,1,1,2018-08-23,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
"VO, Abdulaziz Louis, Bader AlShuaibi",13,0,0,0,0,0,0,0.012178746037556594,0.05234164737576592,0.12795996362914358,0.5499445734263956,1,1,2022-04-07,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 13 model-eligible observations for this artist.,0
Moha La Squale,172,0,0,0,0,0,0,0.006702576368149684,0.05234163627028465,0.070422802614091,0.5499444567430379,4,5,2020-09-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 172 model-eligible observations for this artist.,0
Freya Ridings,249,0,0,0,0,0,0,0.005888846620120646,0.052341118454933167,0.061873085866517026,0.5499390161473199,2,11,2020-07-09,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 249 model-eligible observations for this artist.,0
Katy Tiz,14,0,0,0,0,0,0,0.020378317068597034,0.05233455076813698,0.21411142845737458,0.5498700106059468,1,1,2015-10-29,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 14 model-eligible observations for this artist.,0
flora cash,37,0,0,0,0,0,0,0.009998621183095148,0.05231396108865738,0.10505377146259376,0.5496536784294468,1,8,2020-11-19,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 37 model-eligible observations for this artist.,0
Dada,86,0,0,0,0,0,0,0.0055736899511274005,0.05230904334303221,0.05856178963146157,0.5496020085326123,3,1,2022-07-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 86 model-eligible observations for this artist.,0
"MHD, Dadju",9,0,0,0,0,0,0,0.013332781679815121,0.052294325083494186,0.14008521514147118,0.5494473663429023,1,1,2019-03-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 9 model-eligible observations for this artist.,0
Los Elegantes de Jerez,52,0,0,0,0,0,0,0.009370332265942817,0.05227887868202376,0.09845244922962469,0.549285073692718,1,2,2022-01-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 52 model-eligible observations for this artist.,0
Kaija Koo,94,0,0,0,0,0,0,0.007115843004864106,0.052267372608184814,0.07476492319366795,0.5491641813787305,8,1,2020-10-29,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 94 model-eligible observations for this artist.,0
Papillon,86,0,0,0,0,0,0,0.006206928034459393,0.05226326361298561,0.06521511189155912,0.5491210088817738,3,1,2021-06-03,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 86 model-eligible observations for this artist.,0
"Jasmin Moallem, Shekel",109,0,0,0,0,0,0,0.005111112332796848,0.0522628421261392,0.0537015671557896,0.5491165803928826,1,1,2022-08-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 109 model-eligible observations for this artist.,0
MC Lan,53,0,0,0,0,0,0,0.005733653440640993,0.05223921313881874,0.06024249815736632,0.5488683147382089,3,2,2018-01-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 53 model-eligible observations for this artist.,0
"Za100let, Marek Ztraceny, Tomas Klus, Ewa Farna, XINDL X, Michal Hruza, David Stypka, Debbi, Čechomor, DIVOKEJ BILL, Jananas, Slza, Jelen, Mirai",105,0,0,0,0,0,0,0.007853522699761606,0.05222231149673462,0.08251559527747307,0.5486907321283335,1,1,2021-12-09,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 105 model-eligible observations for this artist.,0
"Molotof, Wegz",79,0,0,0,0,0,0,0.006533012890945531,0.05222065925643825,0.06864122868940577,0.5486733723272852,3,1,2022-02-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 79 model-eligible observations for this artist.,0
"Idaly, Emms",14,0,0,0,0,0,0,0.011382258659212255,0.05221634358167648,0.11959140945700476,0.548628028284159,2,1,2022-11-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 14 model-eligible observations for this artist.,0
Lillasyster,6,0,0,0,0,0,0,0.02826192360685789,0.0522061002787427,0.2969431093867135,0.5485204036841544,1,1,2021-05-20,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 6 model-eligible observations for this artist.,0
"Rochy RD, El Chuky De Lewa",49,0,0,0,0,0,0,0.005517315844489095,0.05217315852845284,0.05796947671083593,0.5481742904508239,1,3,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 49 model-eligible observations for this artist.,0
Manu Pilas,39,0,0,0,0,0,0,0.008038639509059791,0.05217259004712105,0.08446058535378238,0.5481683175164744,1,6,2021-06-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 39 model-eligible observations for this artist.,0
"Gavin James, Mark McCabe",156,0,0,0,0,0,0,0.0068323381014451096,0.05216577276587486,0.07178618654719325,0.5480966895296833,1,18,2017-05-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 156 model-eligible observations for this artist.,0
"Moti Taka, Sarit Avitan",7,0,0,0,0,0,0,0.01888180896639824,0.05215917527675629,0.19838787845168815,0.548027370860499,1,1,2019-04-18,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
"iLLEOo, Mad Clip",53,0,0,0,0,0,0,0.010219117835765915,0.052157215774059296,0.10737049139164813,0.5480067827069186,2,1,2020-04-23,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 53 model-eligible observations for this artist.,0
"Itzo Hazarta, Beloslava",19,0,0,0,0,0,0,0.009475553071273393,0.05215425044298172,0.09955798590652144,0.5479756264897132,1,1,2019-11-28,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 19 model-eligible observations for this artist.,0
Mancha De Rolando,81,0,0,0,0,0,0,0.006328981091718084,0.052151318646607756,0.06649750210804659,0.5479448226157985,1,2,2021-08-19,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 81 model-eligible observations for this artist.,0
GENERATIONS from EXILE TRIBE,37,0,0,0,0,0,0,0.00508938092782439,0.0521395169198513,0.05347323906837315,0.5478208239280962,3,1,2020-02-27,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 37 model-eligible observations for this artist.,0
"Arijit Singh, Mithoon",162,0,0,0,0,0,0,0.006784871066280104,0.052121762186288834,0.07128745867532804,0.5476342780346279,1,1,2022-11-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 162 model-eligible observations for this artist.,0
"Marracash, Guè, Sfera Ebbasta",40,0,0,0,0,0,0,0.005899572523776442,0.052119217813014984,0.061985781068260526,0.5476075447477545,1,1,2017-11-02,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 40 model-eligible observations for this artist.,0
Judika,190,0,0,0,0,0,0,0.006030129312758915,0.05211041867733002,0.06335751851300378,0.5475150937615245,5,2,2022-11-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 190 model-eligible observations for this artist.,0
"Vice, Jon Bellion",79,0,0,0,0,0,0,0.0075347679475605295,0.05210358276963234,0.0791664946087765,0.5474432700698514,1,16,2017-08-31,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 79 model-eligible observations for this artist.,0
"Ed Sheeran, Eminem, 50 Cent",27,0,0,0,0,0,0,0.017532211652939656,0.052103377878665924,0.18420789451807146,0.54744111731615,1,7,2019-11-21,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 27 model-eligible observations for this artist.,0
"Quebonafide, Young Lungs",17,0,0,0,0,0,0,0.008548106147346142,0.05209095776081085,0.08981346259618052,0.5473106213008703,1,1,2017-11-02,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 17 model-eligible observations for this artist.,0
"Henrique & Diego, Simone & Simaria",80,0,0,0,0,0,0,0.006215662361501018,0.05209027975797653,0.06530688194466022,0.5473034976431675,1,1,2018-08-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 80 model-eligible observations for this artist.,0
"Edan 呂爵安, Feng Ze",33,0,0,0,0,0,0,0.007477021442843034,0.05208746225565202,0.07855976214054258,0.5472738946369256,1,1,2022-11-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 33 model-eligible observations for this artist.,0
"Yksi Totuus, Leo Stillman",5,0,0,0,0,0,0,0.0182525766082108,0.05207037925720215,0.191776643648068,0.5470944065472995,1,1,2018-09-20,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 5 model-eligible observations for this artist.,0
Phan Mạnh Quỳnh,75,0,0,0,0,0,0,0.007346066270320853,0.052064284682273865,0.07718383894932801,0.5470303719099276,1,1,2021-07-29,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 75 model-eligible observations for this artist.,0
"Mad Clip, DJ.Silence",7,0,0,0,0,0,0,0.02476422049637352,0.052062951028347015,0.2601933519467498,0.5470163594403805,1,1,2019-07-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
Idan Rafael Haviv,281,0,0,0,0,0,0,0.006228583002676397,0.05204164981842041,0.06544263687129785,0.5467925513373904,7,1,2022-11-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 281 model-eligible observations for this artist.,0
"Loud Luxury, Bryce Vine",21,0,0,0,0,0,0,0.007306516622304029,0.05202978104352951,0.07676829768537753,0.5466678481866162,1,1,2020-02-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 21 model-eligible observations for this artist.,0
Batuhan Kordel,84,0,0,0,0,0,0,0.00818249397556127,0.05202284405753899,0.08597203918036303,0.5465949624829234,3,1,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 84 model-eligible observations for this artist.,0
Yasser Abd El Wahab,47,0,0,0,0,0,0,0.00948652482261891,0.05201567137642052,0.09967326418712527,0.5465196003715687,1,2,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 47 model-eligible observations for this artist.,0
"Rochak Kohli, Jubin Nautiyal, Rashmi Virag",45,0,0,0,0,0,0,0.009176781816572173,0.052014905121830594,0.09641884836583323,0.5465115494680393,3,1,2021-12-09,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 45 model-eligible observations for this artist.,0
CHANMINA,102,0,0,0,0,0,0,0.0066953292378638595,0.05200153961777687,0.0703466582783006,0.5463711204446139,4,1,2022-08-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 102 model-eligible observations for this artist.,0
"Juju, Loredana, Miksu / Macloud",47,0,0,0,0,0,0,0.007900604440092525,0.0519779771566391,0.08301027492361748,0.5461235537689557,1,4,2020-08-06,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 47 model-eligible observations for this artist.,0
Amaia,1,0,0,0,0,0,0,0.0519779697060585,0.0519779697060585,0.546123475487003,0.546123475487003,1,1,2018-03-08,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 1 model-eligible observations for this artist.,0
MHD,270,0,0,0,0,0,0,0.005685724548079379,0.051973819732666016,0.05973891763026965,0.546079872439306,12,6,2021-12-09,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 270 model-eligible observations for this artist.,0
张远,89,0,0,0,0,0,0,0.006705318406783972,0.05197186181425116,0.0704516127364822,0.5460593009315021,1,2,2022-11-17,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 89 model-eligible observations for this artist.,0
"Lipta, THE TOYS",18,0,0,0,0,0,0,0.008932975221088983,0.05196766555309296,0.0938572149271879,0.546015211546312,1,1,2018-03-01,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 18 model-eligible observations for this artist.,0
"Slogan, Evan Spikes",3,0,0,0,0,0,0,0.024006609494487446,0.05195340886712074,0.25223326509154914,0.5458654190296727,1,1,2019-08-29,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
"Úlfur Úlfur, Edda Borg",62,0,0,0,0,0,0,0.006769952605546061,0.0519302561879158,0.07113071300651748,0.5456221578614173,1,1,2016-11-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 62 model-eligible observations for this artist.,0
"Bokoesam, Def Major, Lil Kleine, Jandro, Idaly, Ronnie Flex",32,0,0,0,0,0,0,0.013727373880101368,0.05191362649202347,0.1442311266697406,0.5454474325428185,1,1,2016-02-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 32 model-eligible observations for this artist.,0
"Nicki Minaj, Beyoncé",25,0,0,0,0,0,0,0.014831613479182125,0.05189930275082588,0.15583317982862085,0.5452969354886041,1,2,2015-11-05,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 25 model-eligible observations for this artist.,0
"Elisa, Calcutta",4,0,0,0,0,0,0,0.017545631737448275,0.05189824849367142,0.18434889700883095,0.5452858585922862,1,1,2019-03-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 4 model-eligible observations for this artist.,0
"LIZOT, Emelie Cyréus",66,0,0,0,0,0,0,0.007919966711955512,0.05189383029937744,0.0832137109420487,0.5452394373942893,1,5,2021-04-22,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 66 model-eligible observations for this artist.,0
"Abo El Anwar, Lil Baba",3,0,0,0,0,0,0,0.02885897126135269,0.05183002526136372,0.30321618511375664,0.5445690489718347,2,1,2022-05-12,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
"VLOSPA, SNIK, Oge",3,0,0,0,0,0,0,0.023166166235959115,0.051822433810441784,0.24340287414144604,0.5444892869190858,1,1,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 3 model-eligible observations for this artist.,0
"Cheek, Herrasmiesliiga, Kapasiteettiyksikkö",8,0,0,0,0,0,0,0.015644322818843648,0.051820058375597,0.16437217532318643,0.5444643286388652,1,1,2016-02-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 8 model-eligible observations for this artist.,0
BLOOM VASE,154,0,0,0,0,0,0,0.006459191173695333,0.05181469953118188,0.06786559676266665,0.5444080241938641,3,1,2022-08-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 154 model-eligible observations for this artist.,0
"Separ, Nik Tendo, Karlo, Yzomandias",17,0,0,0,0,0,0,0.008004370248219109,0.051813460886478424,0.08410052419828666,0.5443950099696808,1,1,2021-03-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 17 model-eligible observations for this artist.,0
"Los Auténticos Decadentes, Rubén Albarrán",26,0,0,0,0,0,0,0.005712421756470576,0.051806122064590454,0.06001942054938813,0.5443179022461953,1,1,2019-12-19,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 26 model-eligible observations for this artist.,0
5GANG,6,0,0,0,0,0,0,0.021496289409697056,0.0518023781478405,0.22585776914502786,0.5442785655649247,2,1,2019-05-09,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 6 model-eligible observations for this artist.,0
VSTRA,70,0,0,0,0,0,0,0.00585863930724688,0.05178619630919475,0.06155570289090184,0.5441085458044191,1,1,2022-11-03,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 70 model-eligible observations for this artist.,0
"Feid, J Balvin",142,0,0,0,0,0,0,0.0057215240700367155,0.05177926644682884,0.06011505697281567,0.5440357349474095,1,15,2017-03-23,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 142 model-eligible observations for this artist.,0
"Celina Sharma, Harris J.",27,0,0,0,0,0,0,0.007589557612796587,0.05177474988792698,0.07974216007952684,0.5439882802496082,1,2,2022-05-19,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 27 model-eligible observations for this artist.,0
"Innertier, Thomas Gregersen",23,0,0,0,0,0,0,0.014836703462566695,0.051771827042102814,0.15588665939759733,0.5439575704175614,1,1,2016-03-24,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 23 model-eligible observations for this artist.,0
"Fedez, Dark Polo Gang",2,0,0,0,0,0,0,0.033239288721233606,0.05175359174609184,0.34923941781127643,0.5437659753381391,1,1,2019-04-11,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 2 model-eligible observations for this artist.,0
Serdar Ortaç,120,0,0,0,0,0,0,0.005747657339472076,0.0517477643349569,0.06038963468353787,0.5437047477442161,6,1,2021-09-23,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 120 model-eligible observations for this artist.,0
CIVO,60,0,0,0,0,0,0,0.0054832985308044535,0.05174708783898969,0.05761206272023092,0.5436976399189036,1,4,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 60 model-eligible observations for this artist.,0
"Pritam, Arijit Singh, Neeti Mohan",36,0,0,0,0,0,0,0.006999871505993522,0.0517420768737793,0.07354643085203158,0.5436449905801218,1,1,2020-01-30,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 36 model-eligible observations for this artist.,0
Hồ Ngọc Hà,7,0,0,0,0,0,0,0.02869629447481462,0.05173349007964134,0.3015069684485495,0.543554770629546,3,1,2020-11-05,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 7 model-eligible observations for this artist.,0
Andi Bernadee,102,0,0,0,0,0,0,0.005695576282211251,0.051707156002521515,0.059842428085066124,0.5432780830674547,4,1,2021-04-29,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 102 model-eligible observations for this artist.,0
"Ninho, Koba LaD",6,0,0,0,0,0,0,0.011931406169120843,0.05170300975441933,0.12536120670692225,0.5432345191607342,1,1,2019-07-04,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 6 model-eligible observations for this artist.,0
Sexmane,49,0,0,0,0,0,0,0.007125073699077618,0.05170052498579025,0.07486190849019934,0.543208412129483,3,1,2022-11-10,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 49 model-eligible observations for this artist.,0
"Ed Sheeran, Yebba",16,0,0,0,0,0,0,0.013270351599203423,0.05169117823243141,0.13942927315698422,0.5431102074197239,1,4,2019-11-21,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 16 model-eligible observations for this artist.,0
"Murat Dalkılıç, Oğuzhan Koç",34,0,0,0,0,0,0,0.006089846782475326,0.05168422684073448,0.06398495956722826,0.5430371703577828,1,1,2018-06-14,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 34 model-eligible observations for this artist.,0
"Ayaz Erdoğan, Mengelez",36,0,0,0,0,0,0,0.007155921137903575,0.05167686870983759,0.07518601715771316,0.5429598597579032,1,2,2022-06-09,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 36 model-eligible observations for this artist.,0
"Jax Jones, Au/Ra",58,0,0,0,0,0,0,0.005206666386269462,0.05166028439998627,0.05470553695442629,0.542785611302533,1,7,2021-05-20,0.0,0.0,0.0,0.0,,,,,,,,,,No frozen-threshold PCA anomalies were identified across 58 model-eligible observations for this artist.,0
